smiles,mol_weight,exact_mol_weight,heavy_atom_count,heteroatom_count,oxygen_nitrogen_count,logp,tpsa,hbd,hba,total_hbond_donors_acceptors,rotatable_bonds,ring_count,aromatic_ring_count,chiral_center_count,unspecified_chiral_center_count,most_basic_pka,most_acidic_pka,num_basic_sites,num_acidic_sites,neutral_fraction_ph74,charged_fraction_ph74,base_protonated_fraction_ph74,acid_deprotonated_fraction_ph74,estimated_logd_ph74,pka_features_available,nitroso_group_count,nitroso_present,aromatic_amine_count,aromatic_amine_present,michael_acceptor_count,michael_acceptor_present,catechol_ring_count,hydroquinone_ring_count,quinone_ring_count,quinone_or_catechol_alert_count,quinone_or_catechol_present,epoxide_ring_count,epoxide_present,alkyl_halide_count,alkyl_halide_present,aryl_halide_count,aryl_chloride_count,aryl_halide_present,hydroxamic_acid_count,metal_chelator_alert_count,metal_chelator_present,pains_filter_available,pains_alert_count,pains_alert_present,electrophilic_alert_count,electrophilic_alert_present,structural_alert_family_count,mw_le_500,logp_le_5,logp_lt_3,tpsa_gt_75,tpsa_le_140,hbd_le_5,hba_le_10,rotatable_bonds_le_10,aromatic_ring_count_le_3,most_basic_pka_lt_7,most_basic_pka_ge_7,property_alert_count,property_window_pass,basic_aryl_halide_risk_flag
C[NH+](C)CCN(Cc1ccccc1)c1ccccn1,256.37300000000005,256.18082412409,19.0,3.0,3.0,1.2327000000000006,20.57,1.0,2.0,3.0,6.0,2.0,2.0,0.0,0.0,8.818889617919922,,3.0,0.0,0.03671676288942993,0.9632832371105701,0.9632832371105701,0.0,-0.20243561508597496,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
C[NH+]1CCCCC1CCN1c2ccccc2Sc2ccc(S(C)=O)cc21,387.59400000000016,387.15593190409004,26.0,5.0,3.0,3.4840000000000027,24.75,1.0,3.0,4.0,4.0,4.0,2.0,3.0,3.0,10.038121223449707,,2.0,0.0,0.002295517985136053,0.997704482014864,0.997704482014864,0.0,0.8448806997658389,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
CSc1ccc2c(c1)N(CCC1CCCC[NH+]1C)c1ccccc1S2,371.59499999999997,371.16101728409006,25.0,4.0,2.0,4.468500000000003,7.680000000000001,1.0,3.0,4.0,4.0,4.0,2.0,2.0,2.0,10.061386108398438,,2.0,0.0,0.0021760447266958582,0.9978239552733041,0.9978239552733041,0.0,1.806167817661061,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
CCC1(c2ccccc2)NC(=O)N(C)C1=O,218.25599999999994,218.105527688,16.0,4.0,4.0,1.4735000000000003,49.410000000000004,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,,8.347091674804688,0.0,1.0,0.8985083228017973,0.10149167719820273,0.0,0.10149167719820272,1.4270221042943572,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,1.0,0.0,
CCN1C(=O)NC(c2ccccc2)C1=O,204.22899999999998,204.089877624,15.0,4.0,4.0,1.2993999999999999,49.410000000000004,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,,8.583598136901855,0.0,1.0,0.9385051796705344,0.06149482032946563,0.0,0.061494820329465634,1.2718366738631972,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,1.0,0.0,
CC[NH2+][C@H]1CN(CCCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,384.5250000000001,384.07161022409,23.0,11.0,8.0,-0.939299999999998,123.38,2.0,6.0,8.0,7.0,2.0,1.0,1.0,0.0,6.012409210205078,9.690964698791504,2.0,2.0,0.9557565878378728,0.04424341216212724,0.03935258177990266,0.005091181519320012,-0.9589526997941267,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
C=C1[C@H](CO)[C@@H](O)C[C@@H]1n1cnc2c(=O)[nH]c(N)nc21,277.284,277.11748934,20.0,8.0,8.0,-0.8278000000000001,130.04999999999998,4.0,7.0,11.0,2.0,3.0,2.0,3.0,0.0,6.089676380157471,9.515533447265625,4.0,5.0,0.9460910770450135,0.053908922954986505,0.04665789633963345,0.007605902002557845,-0.8518670534986958,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
CCc1c(Cl)c([O-])c(Cl)c(O)c1C(=O)O[C@H]1[C@H](O)[C@H](OC)[C@H](OC/C2=C\C=C\C[C@H](O)/C(C)=C/[C@H](CC)[C@@H](O[C@@H]3OC(C)(C)[C@@H](OC(=O)C(C)C)[C@H](O)[C@@H]3O)/C(C)=C/C(C)=C/C[C@@H]([C@@H](C)O)OC2=O)O[C@@H]1C,1057.0439999999999,1055.4179444359102,72.0,20.0,18.0,5.6024000000000065,269.48999999999995,6.0,18.0,24.0,13.0,4.0,1.0,14.0,0.0,,5.294415473937988,0.0,7.0,0.007780779527445936,0.9922192204725541,0.0,0.9922192204725541,3.493423109522978,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,6.0,0.0,
C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)C2CCCC2)C1,318.43700000000024,318.20637017609,23.0,4.0,4.0,2.4562999999999997,46.53,1.0,3.0,4.0,4.0,3.0,1.0,2.0,2.0,,12.129364967346191,0.0,1.0,0.9999813522287136,1.8647771286350867e-05,0.0,1.864777128640609e-05,2.4562919013003186,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,1.0,0.0,
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,480.5720000000003,480.12495986800013,32.0,13.0,11.0,-1.2798999999999958,150.04000000000002,2.0,10.0,12.0,7.0,4.0,1.0,2.0,0.0,5.318986415863037,9.249297142028809,3.0,1.0,0.9779339873204925,0.022066012679507474,0.008229953913705457,0.013950873814350112,-1.289590460048828,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
O=C1c2cccc3c2[C@H](CCC3)CN1[C@@H]1C[NH+]2CCC1CC2,297.422,297.19613984009004,22.0,3.0,3.0,1.2393999999999998,24.750000000000004,1.0,1.0,2.0,1.0,6.0,1.0,2.0,0.0,10.15294361114502,,1.0,0.0,0.001763152939069701,0.9982368470609303,0.9982368470609303,0.0,-1.5143100145791615,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
O=C(OC1CC2CCC(C1)[N+]21CCCC1)C(O)(c1ccccc1)c1ccccc1,392.519,392.22202024009,29.0,4.0,4.0,3.769700000000003,46.53,1.0,3.0,4.0,4.0,5.0,2.0,2.0,2.0,,11.434197425842285,0.0,1.0,0.9999075807509961,9.241924900393883e-05,0.0,9.24192490039381e-05,3.769659860975301,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,,,1.0,0.0,
CC1=NS(=O)(=O)c2cc(Cl)ccc2N1,230.67600000000002,229.991676144,14.0,6.0,4.0,1.8726,58.53,1.0,3.0,4.0,0.0,2.0,1.0,0.0,0.0,4.441615104675293,9.19686222076416,2.0,1.0,0.9832049056867531,0.016795094313246883,0.001099353589701075,0.015713014882862412,1.8652440367898824,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
Nc1nc(/C(=C/CC(=O)[O-])C(=O)N[C@@H]2C(=O)N3C(C(=O)[O-])=CCS[C@H]23)cs1,408.4170000000001,408.02092326382,27.0,12.0,10.0,-2.7175999999999965,168.57999999999998,2.0,10.0,12.0,6.0,3.0,1.0,2.0,0.0,5.5169477462768555,2.8812100887298584,2.0,3.0,2.989157533325158e-05,0.9999701084246667,0.012921103732466549,0.9999697171366481,-7.242051196352155,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
Cc1cn[nH]c1,82.106,82.053098192,6.0,2.0,2.0,0.7181199999999999,28.68,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,3.2408218383789062,13.646749496459961,1.0,1.0,0.9999301241378431,6.987586215689845e-05,6.930933575288233e-05,5.665656723139267e-07,0.7180896522383465,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
[NH3+]CCc1cc[nH]n1,112.15599999999999,112.08692374008999,8.0,3.0,3.0,-0.8059000000000003,56.32,2.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0,8.831395149230957,13.691299438476562,2.0,1.0,0.03571177875725198,0.964288221242748,0.9642882029822741,5.113288999700096e-07,-2.2530885176251925,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
CCC(=O)N(c1ccccc1)C1CC[NH+](CCc2ccccc2)CC1,337.487,337.22743996809004,25.0,3.0,3.0,2.7196000000000007,24.750000000000004,1.0,1.0,2.0,6.0,3.0,2.0,0.0,0.0,8.64629077911377,,1.0,0.0,0.05367236631921768,0.9463276336807823,0.9463276336807823,0.0,1.4493507429807952,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)[N-]C(=O)NC2CCCCC2)cc1,493.00500000000034,492.13654322391,33.0,10.0,8.0,4.425800000000004,115.66999999999999,2.0,5.0,7.0,8.0,3.0,2.0,0.0,0.0,4.270018100738525,5.036694526672363,1.0,3.0,0.0043101795197141345,0.9956898204802859,0.000740791959082349,0.995686625166893,2.060295358976885,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1,351.4090000000001,351.034747896,23.0,9.0,7.0,1.95092,99.59999999999998,2.0,6.0,8.0,2.0,3.0,2.0,0.0,0.0,2.356257915496826,4.296058654785156,2.0,2.0,0.000786525860681028,0.9992134741393189,9.04178110112977e-06,0.99921346702766,-1.153366993363099,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)[O-],545.5790000000002,545.0918625919101,37.0,15.0,13.0,-2.6338999999999952,194.05,2.0,12.0,14.0,9.0,4.0,2.0,2.0,0.0,4.768136024475098,2.232015371322632,4.0,2.0,6.776413162117541e-06,0.9999932235868378,0.002328753283935418,0.9999932077694086,-7.802900122665897,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0
C[NH2+][C@@H]1[C@H](O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](NC(N)=[NH2+])[C@@H](O)[C@@H]3NC(N)=[NH2+])O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O,584.6040000000005,584.28749904427,40.0,19.0,19.0,-12.407300000000014,339.49000000000007,14.0,12.0,26.0,9.0,3.0,0.0,15.0,0.0,10.441886901855469,11.550050735473633,3.0,11.0,0.0009071689393298721,0.9990928310606702,0.9990927668455297,7.078129815767009e-05,-15.449611828059396,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0
CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,356.44700000000006,356.1194635,25.0,6.0,5.0,3.159600000000001,68.28999999999999,1.0,5.0,6.0,7.0,3.0,2.0,1.0,1.0,5.888901233673096,6.460953712463379,1.0,1.0,0.10010771772977602,0.899892282270224,0.029903109169052963,0.8968064750274298,2.1600675603789226,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,381.3790000000001,381.07588234799994,26.0,9.0,5.0,3.5139200000000006,77.98,1.0,4.0,5.0,3.0,3.0,3.0,0.0,0.0,4.062060832977295,9.717843055725098,2.0,2.0,0.9947560411737241,0.00524395882627593,0.00045905151356248803,0.004787104840436036,3.5116365853056806,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
CC(C)(C)[NH2+]C[C@H](O)COc1cccc2c1CCCC2=O,292.39900000000006,292.19072011209,21.0,4.0,4.0,1.3072000000000008,63.14000000000001,2.0,3.0,5.0,5.0,2.0,1.0,1.0,0.0,9.417263984680176,13.829195022583008,1.0,1.0,0.00951879754534641,0.9904812024546535,0.9904811989115238,3.7222438048009355e-07,-0.7142179100613109,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
CC(Cc1ccccc1)[NH+](C)Cc1ccccc1,240.36999999999998,240.17467612408998,18.0,1.0,1.0,2.3325000000000005,4.44,1.0,0.0,1.0,5.0,2.0,2.0,2.0,2.0,8.60886287689209,,1.0,0.0,0.05822181620400513,0.9417781837959949,0.9417781837959949,0.0,1.0975857489398704,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3C(=O)C[C@@]21C,402.48700000000025,402.20423868,29.0,6.0,6.0,2.560600000000001,97.74000000000001,1.0,6.0,7.0,3.0,4.0,0.0,6.0,0.0,,12.419332504272461,0.0,1.0,0.9999904354764266,9.564523573368788e-06,0.0,9.564523573328436e-06,2.560595846160326,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,0.0,1.0,
C[C@]12C/C(=C/[O-])C(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,331.47600000000006,331.22786843191,24.0,3.0,3.0,3.203300000000002,60.36,1.0,3.0,4.0,0.0,4.0,0.0,7.0,0.0,,4.49591588973999,0.0,2.0,0.0012455885298692237,0.9987544114701308,0.0,0.9987544114701308,0.29867460033283466,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,,,1.0,0.0,
CC(C)Nc1cccnc1N1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1,456.5720000000002,456.194359756,32.0,10.0,9.0,2.7171000000000003,110.43,3.0,6.0,9.0,6.0,4.0,3.0,0.0,0.0,7.026895523071289,9.20450496673584,5.0,3.0,0.691625185317486,0.30837481468251404,0.29752641111502764,0.015443147954794921,2.5569707995892443,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
Cn1nnc2c(C(N)=O)ncn2c1=O,194.154,194.055223432,14.0,8.0,8.0,-2.078099999999999,108.17000000000002,1.0,7.0,8.0,1.0,2.0,2.0,0.0,0.0,3.9474029541015625,12.046222686767578,3.0,2.0,0.999624852083399,0.0003751479166009819,0.0003525736131853061,2.2582265326596816e-05,-2.078262955238147,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
[NH3+][C@@H]1CCCCN(c2c(F)cc3c(=O)c(C(=O)[O-])cn(C4CC4)c3c2Cl)C1,393.8460000000001,393.125547432,27.0,8.0,6.0,1.0931999999999988,93.01000000000002,1.0,5.0,6.0,3.0,4.0,2.0,1.0,0.0,10.114747047424316,6.6380815505981445,3.0,1.0,0.0002839190076732578,0.9997160809923268,0.9980750646055158,0.8525046562670068,-2.4536055315626255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
O=C([O-])CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,292.3140000000001,292.09791688790995,22.0,4.0,4.0,2.6911000000000014,66.16,0.0,4.0,4.0,5.0,3.0,3.0,0.0,0.0,1.5792146921157837,4.183450698852539,1.0,1.0,0.0006069967236887255,0.9993930032763113,1.5108245595067572e-06,0.9993930023592443,-0.5257136530561208,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
CC(=O)[C@H]1CC[C@H]2[C@@H]3C=CC4=CC(=O)CC[C@@]4(C)[C@@H]3CC[C@]12C,312.4530000000001,312.208930136,23.0,2.0,2.0,4.499500000000004,34.14,0.0,2.0,2.0,1.0,4.0,0.0,6.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,4.499500000000004,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,,,1.0,0.0,
CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,384.51600000000025,384.230059504,28.0,4.0,4.0,4.575300000000005,60.440000000000005,0.0,4.0,4.0,2.0,4.0,0.0,6.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,4.575300000000005,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,,,1.0,0.0,
O=C([O-])c1cc(=O)c2c(OCC(O)COc3cccc4oc(C(=O)[O-])cc(=O)c34)cccc2o1,466.3540000000002,466.0547084278199,34.0,11.0,11.0,-0.5549000000000004,179.37,1.0,11.0,12.0,8.0,4.0,4.0,0.0,0.0,,1.8244656324386597,0.0,3.0,2.657446183662593e-06,0.9999973425538163,0.0,0.9999973425538163,-6.130435521677677,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,,,3.0,0.0,
COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC,387.44000000000017,387.19065428000005,28.0,9.0,9.0,1.0567999999999995,103.04,1.0,8.0,9.0,4.0,4.0,2.0,1.0,1.0,6.80959415435791,13.513670921325684,4.0,2.0,0.7956712581741296,0.20432874182587035,0.20432812938699668,7.697128631624621e-07,0.9575336704378263,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
C[NH+]1CCN(C(=O)O[C@H]2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,389.82300000000015,389.11234253609,27.0,10.0,9.0,0.15090000000000003,92.96000000000001,1.0,6.0,7.0,2.0,4.0,2.0,1.0,0.0,6.609216213226318,,4.0,0.0,0.8606677243927114,0.13933227560728856,0.1393322756072886,0.0,0.0857355169415319,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
C=CC1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(C)c5CCC(=O)[O-])C(CCC(=O)OC)=C4C)[C@@]1(C)C3=CC=C(C(=O)OC)[C@H]1C(=O)OC,717.7990000000004,717.2929878519101,53.0,12.0,12.0,5.272220000000004,176.39,2.0,10.0,12.0,9.0,6.0,2.0,2.0,0.0,5.236479759216309,4.649862289428711,3.0,3.0,0.0017624661082103854,0.9982375338917896,0.0068156865747353405,0.9982254390404818,2.518340774367706,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0
