smiles,mol_weight,exact_mol_weight,heavy_atom_count,carbon_atom_count,heteroatom_count,oxygen_nitrogen_count,halogen_atom_count,logp,molar_refractivity,tpsa,hbd,hba,total_hbond_donors_acceptors,rotatable_bonds,ring_count,aromatic_ring_count,aliphatic_ring_count,fused_aromatic_ring_count,max_fused_aromatic_system_size,aromatic_n_heterocycle_ring_count,fraction_csp3,formal_charge,positive_formal_atom_count,negative_formal_atom_count,aromatic_nitro_count,aromatic_nitro_present,aromatic_amine_count,aromatic_amine_present,azo_linkage_count,azo_linkage_present,n_nitroso_count,n_nitroso_present,epoxide_ring_count,epoxide_present,alkyl_halide_count,alkyl_halide_present,michael_acceptor_count,michael_acceptor_present,alkyl_oxy_nitrogen_ester_count,alkyl_oxy_nitrogen_ester_present,hydrazine_count,hydrazine_present,isocyanate_count,isocyanate_present,quinone_ring_count,quinone_present,pah_system_count,pah_present,hetero_pah_system_count,hetero_pah_present,polycyclic_alert_present,aromatic_alert_family_count,reactive_alert_family_count,ames_alert_family_count,ames_structural_alert_present
Nc1ccc2c(c1)C(=O)c1ccccc1C2=O,223.231,223.063328528,17.0,14.0,3.0,3.0,0.0,2.0442,64.16140000000001,60.160000000000004,1.0,3.0,4.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0
O=C1c2cccc(S(=O)(=O)O)c2C(=O)c2cccc([N+](=O)[O-])c21,333.27700000000004,332.994322564,23.0,14.0,9.0,8.0,0.0,1.6169,76.21800000000002,131.65,1.0,6.0,7.0,2.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0
Cc1cc(O)c2c(c1O)C(=O)c1cc(O)cc(O)c1C2=O,286.23900000000003,286.04773804,21.0,15.0,6.0,6.0,0.0,1.5928200000000012,71.1452,115.06,4.0,6.0,10.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Cc1ccc2c(c1N)C(=O)c1ccccc1C2=O,237.258,237.078978592,18.0,15.0,3.0,3.0,0.0,2.352620000000001,68.89840000000002,60.160000000000004,1.0,3.0,4.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0
Cc1c(O)cc2c(c1O)C(=O)c1ccccc1C2=O,254.24099999999999,254.0579088,19.0,15.0,4.0,4.0,0.0,2.1816199999999997,67.81560000000002,74.6,2.0,4.0,6.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
COc1cc(N)c2c(c1N)C(=O)c1ccccc1C2=O,268.272,268.084792244,20.0,15.0,5.0,5.0,0.0,1.635,75.12580000000001,95.41,2.0,5.0,7.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0
Cc1ccc(S(=O)(=O)NC(=O)Nc2ncc([N+](=O)[O-])s2)cc1,342.35800000000006,342.00926142,22.0,11.0,11.0,9.0,0.0,1.8701199999999998,79.2876,131.3,2.0,7.0,9.0,4.0,2.0,2.0,0.0,0.0,1.0,1.0,0.09090909090909091,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
CCOc1ccc(C(C)(C)C)cc1NC(=O)C(=O)Nc1ccccc1CC,368.4770000000001,368.209992756,27.0,22.0,5.0,5.0,0.0,4.522400000000004,109.39040000000004,67.42999999999999,2.0,3.0,5.0,5.0,2.0,2.0,0.0,0.0,1.0,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S=C1NCCN1,102.162,102.02516919199999,6.0,3.0,3.0,2.0,0.0,-0.5359000000000003,28.6034,24.06,2.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCOP(=S)(OCC)Oc1ccc2c(C)c(Cl)c(=O)oc2c1,362.7710000000001,362.0144589219999,22.0,14.0,8.0,5.0,1.0,4.431120000000004,90.39600000000003,57.900000000000006,0.0,6.0,6.0,6.0,2.0,2.0,0.0,2.0,2.0,0.0,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(=O)Oc1ccc2c(CBr)cc(=O)oc2c1,297.10400000000004,295.968420868,17.0,12.0,5.0,4.0,1.0,2.613200000000001,66.424,56.510000000000005,0.0,4.0,4.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Cc1cc(=O)oc2cc(O)ccc12,176.171,176.047344116,13.0,10.0,3.0,3.0,0.0,1.8070199999999998,48.885800000000025,50.44,1.0,3.0,4.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc2oc(=O)ccc2c1,160.172,160.052429496,12.0,10.0,2.0,2.0,0.0,2.10142,47.22100000000001,30.21,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COc1ccc2c(CBr)cc(=O)oc2c1,269.094,267.97350624800004,15.0,11.0,4.0,3.0,1.0,2.6965000000000012,61.66700000000001,39.44,0.0,3.0,3.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
O=c1ccc2ccccc2o1,146.14499999999998,146.036779432,11.0,9.0,2.0,2.0,0.0,1.793,42.484000000000016,30.21,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCNc1cc2oc(=O)cc(C)c2cc1C,217.26799999999997,217.11027872,16.0,13.0,3.0,3.0,0.0,2.841640000000001,66.12170000000002,42.24,1.0,3.0,4.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
Cc1cc(=O)oc2cc(N)ccc12,175.18699999999998,175.063328528,13.0,10.0,3.0,3.0,0.0,1.68362,51.63340000000002,56.230000000000004,1.0,3.0,4.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
Cc1cc(=O)oc2cc(O)cc(O)c12,192.17,192.042258736,14.0,10.0,4.0,4.0,0.0,1.51262,50.55060000000002,70.67,2.0,4.0,6.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCN(CC)c1ccc2c(C(F)(F)F)cc(=O)oc2c1,285.265,285.097663348,20.0,14.0,6.0,3.0,3.0,3.658000000000002,71.04700000000001,33.45,0.0,3.0,3.0,3.0,2.0,2.0,0.0,2.0,2.0,0.0,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
CCN(CC)c1ccc2c(C)cc(=O)oc2c1,231.29499999999996,231.125928784,17.0,14.0,3.0,3.0,0.0,2.9476200000000015,70.78200000000002,33.45,0.0,3.0,3.0,3.0,2.0,2.0,0.0,2.0,2.0,0.0,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC1C=C(C=O)C(C=O)=CC2CC(C)(C)CC12,232.32299999999995,232.14632988,17.0,15.0,2.0,2.0,0.0,2.9391000000000016,67.45300000000003,34.14,0.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC1C=C(C=O)C(C=O)=CC2(O)CC(C)(C)CC12,248.32199999999995,248.1412445,18.0,15.0,3.0,3.0,0.0,2.0540000000000003,68.91280000000003,54.370000000000005,1.0,3.0,4.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCOC(=O)[C@H](CCSC)NC(=O)[C@H](Cc1cccc(N(CCCl)CCCl)c1)NC(=O)[C@@H](N)Cc1ccc(F)cc1,629.6260000000001,628.205310308,41.0,29.0,12.0,8.0,3.0,3.508,165.37179999999967,113.76,3.0,7.0,10.0,18.0,2.0,2.0,0.0,0.0,1.0,0.0,0.4827586206896552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Cc1ccc2c(c1)C(C)c1ccccc1-2,194.27700000000002,194.109550448,15.0,15.0,0.0,0.0,0.0,4.127220000000003,64.13200000000003,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nc1ccc2c(c1)Cc1cc([N+](=O)[O-])ccc1-2,226.235,226.07422756,17.0,13.0,4.0,4.0,0.0,2.7482000000000006,65.75080000000001,69.16,1.0,3.0,4.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,0.07692307692307693,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0
CC(=O)Nc1ccc2c(c1)Cc1cc(O)ccc1-2,239.27399999999997,239.094628656,18.0,15.0,3.0,3.0,0.0,2.921800000000001,70.65250000000002,49.33,2.0,2.0,4.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=[N+]([O-])c1ccc2c(c1)Cc1cccc(O)c1-2,227.21899999999997,227.058243148,17.0,13.0,4.0,4.0,0.0,2.8716000000000013,63.00320000000003,63.370000000000005,1.0,3.0,4.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,0.07692307692307693,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
Nc1cccc2c1-c1ccccc1C2,181.238,181.089149352,14.0,13.0,1.0,1.0,0.0,2.8400000000000007,59.09640000000002,26.02,1.0,1.0,2.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
CC(C)c1c(N)ccc2c1Cc1ccccc1-2,223.319,223.136099544,17.0,16.0,1.0,1.0,0.0,3.9634000000000027,73.18540000000003,26.02,1.0,1.0,2.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
CC(=O)Nc1ccc2c(c1)Cc1cc(NC(C)=O)ccc1-2,280.327,280.121177752,21.0,17.0,4.0,4.0,0.0,3.1746000000000008,83.29140000000002,58.2,2.0,2.0,4.0,2.0,3.0,2.0,1.0,0.0,1.0,0.0,0.17647058823529413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cccc2c1C(C)c1ccccc1-2,194.27700000000002,194.109550448,15.0,15.0,0.0,0.0,0.0,4.127220000000003,64.13200000000003,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(=O)Nc1cc2c(cc1O)-c1ccccc1C2,239.27399999999997,239.094628656,18.0,15.0,3.0,3.0,0.0,2.9218,70.65250000000002,49.33,2.0,2.0,4.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(=O)Nc1cccc2c1-c1ccccc1C2,223.27499999999998,223.099714036,17.0,15.0,2.0,2.0,0.0,3.2162000000000015,68.98770000000003,29.1,1.0,1.0,2.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=[N+]([O-])c1ccc2c(c1)C(O)c1ccccc1-2,227.219,227.058243148,17.0,13.0,4.0,4.0,0.0,2.6569000000000003,62.59420000000002,63.370000000000005,1.0,3.0,4.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,0.07692307692307693,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
CC(=O)N(Cl)c1ccc2c(c1)Cc1ccccc1-2,257.72,257.060741684,18.0,15.0,3.0,2.0,1.0,3.7645000000000017,73.69700000000003,20.310000000000002,0.0,1.0,1.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCCCCCCCCCCCCCN(OC(C)=O)c1ccc2c(c1)Cc1ccccc1-2,435.65200000000016,435.31372955200004,32.0,29.0,3.0,3.0,0.0,8.243400000000008,134.87399999999997,29.54,0.0,3.0,3.0,15.0,3.0,2.0,1.0,0.0,1.0,0.0,0.5517241379310345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC1(OO)c2ccccc2-c2ccccc21,212.248,212.083729624,16.0,14.0,2.0,2.0,0.0,3.4201000000000015,62.04580000000003,29.46,1.0,2.0,3.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nc1cccc2c1Cc1ccccc1-2,181.23800000000003,181.089149352,14.0,13.0,1.0,1.0,0.0,2.8400000000000016,59.09640000000002,26.02,1.0,1.0,2.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
Cc1ccc2c(c1)[C@H](C)c1ccccc1-2,194.27700000000002,194.109550448,15.0,15.0,0.0,0.0,0.0,4.127220000000003,64.13200000000003,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=[N+]([O-])c1ccc2c(c1)Cc1cc([N+](=O)[O-])ccc1-2,256.217,256.048406736,19.0,13.0,6.0,6.0,0.0,3.074200000000001,67.99280000000002,86.28,0.0,4.0,4.0,2.0,3.0,2.0,1.0,0.0,1.0,0.0,0.07692307692307693,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
Cc1ccc2c(c1)-c1ccccc1C2C,194.277,194.109550448,15.0,15.0,0.0,0.0,0.0,4.127220000000002,64.13200000000003,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(=O)Nc1cc2c(cc1Cl)-c1ccccc1C2,257.71999999999997,257.060741684,18.0,15.0,3.0,2.0,1.0,3.869600000000002,73.99770000000004,29.1,1.0,1.0,2.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c1ccc2c(c1)Cc1ccccc1-2,166.22299999999998,166.07825032,13.0,13.0,0.0,0.0,0.0,3.2578000000000014,54.684000000000026,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=[N+]([O-])c1ccc2c(c1)Cc1ccccc1-2,211.21999999999997,211.063328528,16.0,13.0,3.0,3.0,0.0,3.1660000000000013,61.33840000000002,43.14,0.0,2.0,2.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,0.07692307692307693,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
NC1c2ccccc2-c2ccccc21,181.238,181.089149352,14.0,13.0,1.0,1.0,0.0,2.7151000000000005,57.90840000000002,26.02,1.0,1.0,2.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nc1ccc2c(c1)Cc1cc(N)ccc1-2,196.25300000000001,196.100048384,15.0,13.0,2.0,2.0,0.0,2.4222,63.50880000000001,52.04,2.0,2.0,4.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
CC(=O)Nc1ccc2c(c1)Cc1cccc(O)c1-2,239.27399999999997,239.094628656,18.0,15.0,3.0,3.0,0.0,2.9218000000000015,70.65250000000002,49.33,2.0,2.0,4.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(=O)N(O)c1ccc2c(c1)Cc1ccccc1-2,239.27399999999997,239.094628656,18.0,15.0,3.0,3.0,0.0,2.999900000000001,69.63050000000003,40.540000000000006,1.0,2.0,3.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCCCCCCCCCCCCC(=O)ON(C(C)=O)c1ccc2c(c1)Cc1ccccc1-2,449.63500000000016,449.292994108,33.0,29.0,4.0,4.0,0.0,7.7700000000000085,135.01399999999995,46.61,0.0,3.0,3.0,13.0,3.0,2.0,1.0,0.0,1.0,0.0,0.5172413793103449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)(C)c1c(N)ccc2c1Cc1ccccc1-2,237.34599999999998,237.151749608,18.0,17.0,1.0,1.0,0.0,4.137500000000003,77.79640000000003,26.02,1.0,1.0,2.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,0.29411764705882354,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
