smiles,mol_weight,exact_mol_weight,heavy_atom_count,carbon_atom_count,heteroatom_count,oxygen_nitrogen_count,logp,molar_refractivity,tpsa,hbd,hba,total_hbond_donors_acceptors,rotatable_bonds,ring_count,aromatic_ring_count,aliphatic_ring_count,fused_aromatic_ring_count,aromatic_atom_fraction,carbon_heavy_atom_fraction,fraction_csp3,formal_charge,positive_formal_atom_count,negative_formal_atom_count,basic_center_count,tertiary_amine_count,quaternary_ammonium_count,aromatic_linker_count,longest_alkyl_chain,adamantane_like_present,most_basic_pka,num_basic_sites,base_protonated_fraction_ph74,pka_features_available,mw_gt_500,mw_ge_300,mw_lt_300,logp_ge_3,logp_le_3,tpsa_gt_75,tpsa_le_75,hba_ge_3,hba_le_2,hbd_le_3,hbd_ge_4,oxygen_nitrogen_ge_4,oxygen_nitrogen_le_3,basic_center_present,cationic_center_present,tertiary_amine_present,most_basic_pka_gt_8,most_basic_pka_lt_8,aromatic_ring_count_ge_2,aromatic_linker_present,long_alkyl_chain_ge_6,bulky_hydrophobic_moiety_present,hydrophobic_large_molecule,aromatic_basic_combo_present,pgp_flowchart_high_likelihood
CCCN(C)C[C@@H](O)COc1ccccc1C(=O)CCc1ccccc1,355.47800000000007,355.214743788,26.0,22.0,4.0,4.0,3.5836000000000032,104.82530000000004,49.77,1.0,4.0,5.0,11.0,2.0,2.0,0.0,0.0,0.46153846153846156,0.8461538461538461,0.4090909090909091,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,8.643186569213867,1.0,0.9459634295326865,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
CC(C)N(C[C@@H](O)COc1ccc(C(=O)CCc2ccccc2)cc1)C(C)C,383.53200000000004,383.246043916,28.0,24.0,4.0,4.0,4.360600000000004,114.01530000000005,49.77,1.0,4.0,5.0,11.0,2.0,2.0,0.0,0.0,0.42857142857142855,0.8571428571428571,0.4583333333333333,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,9.379546165466309,1.0,0.9896265037945927,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
CC[C@H](C(=O)[C@H](C)[C@H](O)[C@@H](C)CCc1ccc(C)c(O)c1C(=O)O)[C@H]1O[C@](CC)([C@@H]2CC[C@@](O)(CC)[C@@H](C)O2)C[C@H]1C,590.7980000000002,590.3818686879998,42.0,34.0,8.0,8.0,5.842220000000006,161.7326999999997,133.52,4.0,7.0,11.0,13.0,3.0,1.0,2.0,0.0,0.14285714285714285,0.8095238095238095,0.7647058823529411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,1.0,0.0,0.0
Cc1nccc2c1[nH]c1ccccc12,182.226,182.08439832,14.0,12.0,2.0,2.0,3.0245200000000008,58.33670000000002,28.68,1.0,1.0,2.0,0.0,3.0,3.0,0.0,3.0,0.9285714285714286,0.8571428571428571,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.435330390930176,2.0,0.5203265989496083,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
COC(=O)[C@H]1[C@@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@@H]2C[C@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,608.6880000000004,608.27338086,44.0,33.0,11.0,11.0,4.171100000000004,160.68719999999962,117.78000000000003,1.0,10.0,11.0,8.0,6.0,3.0,3.0,2.0,0.3409090909090909,0.75,0.5151515151515151,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,7.828961372375488,2.0,0.7286373566686231,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
CCOC(=O)Oc1c(OC)cc(C(=O)O[C@@H]2C[C@@H]3CN4CCc5c([nH]c6cc(OC)ccc56)[C@H]4C[C@@H]3[C@@H](C(=O)OC)[C@@H]2OC)cc1OC,666.7240000000003,666.2788601640001,48.0,35.0,13.0,13.0,4.697800000000004,171.7851999999995,144.08,1.0,12.0,13.0,9.0,6.0,3.0,3.0,2.0,0.3125,0.7291666666666666,0.5142857142857142,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,7.830419540405273,2.0,0.7293007194232416,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)ncc2n1,421.5020000000002,421.24375247200004,30.0,19.0,11.0,11.0,-1.0078999999999978,113.96120000000005,142.2,4.0,11.0,15.0,11.0,3.0,2.0,1.0,2.0,0.3333333333333333,0.6333333333333333,0.6842105263157895,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,6.28934907913208,7.0,0.07193303633810125,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
O=C(CCc1ccccc1)c1ccc(OC[C@@H](O)CNCCC(c2ccccc2)c2ccccc2)cc1,493.64700000000016,493.26169398,37.0,33.0,4.0,4.0,6.053600000000006,149.25099999999975,58.56,2.0,4.0,6.0,14.0,4.0,4.0,0.0,0.0,0.6486486486486487,0.8918918918918919,0.24242424242424243,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,9.089938163757324,1.0,0.9799883567477602,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
COC(=O)N1[C@H]2C3[C@H](c4ccccc4)C4(CO)[C@@H]1C1[C@@H](c5ccccc5)C2(CO)[C@@H]3N(C(=O)OC)[C@H]14,490.5560000000002,490.21038667999994,36.0,28.0,8.0,8.0,2.423,128.02360000000004,99.54,2.0,6.0,8.0,4.0,8.0,2.0,6.0,0.0,0.3333333333333333,0.7777777777777778,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)(C)OC(=O)N1[C@H]2C3[C@H](c4ccccc4)C4(CO)[C@@H]1C1[C@H](c5ccccc5)C2(CO)[C@@H]3N(C(=O)OC(C)(C)C)[C@H]14,574.7180000000002,574.3042870639999,42.0,34.0,8.0,8.0,4.760400000000005,155.68159999999972,99.54,2.0,6.0,8.0,4.0,8.0,2.0,6.0,0.0,0.2857142857142857,0.8095238095238095,0.5882352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0
CCN1C[C@]2(COC)CC[C@@H](O)[C@@]34[C@H]5C[C@@H]6[C@@H](OC)[C@@H]5[C@@](O)(C[C@H]6OC)[C@@](O)([C@@H](OC)[C@@H]23)[C@@H]14,467.60300000000024,467.2883026519999,33.0,25.0,8.0,8.0,0.27100000000000285,118.50240000000007,100.85000000000002,3.0,8.0,11.0,6.0,6.0,0.0,6.0,0.0,0.0,0.7575757575757576,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,6.0100531578063965,1.0,0.039148006635886134,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCN1C[C@]2(C)CC[C@@H](O)[C@]34[C@@H]5C[C@H]6[C@@H](O)[C@@H]5[C@](O)(C[C@@H]6OC)[C@@H](C[C@H]23)[C@@H]14,377.52500000000015,377.2566086,27.0,22.0,5.0,5.0,1.2506,99.87040000000006,73.16000000000001,3.0,5.0,8.0,2.0,6.0,0.0,6.0,0.0,0.0,0.8148148148148148,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,8.328210830688477,1.0,0.8944745619927602,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O,391.46700000000016,391.17835828,29.0,24.0,5.0,5.0,4.411120000000004,113.23050000000005,59.75,0.0,5.0,5.0,5.0,4.0,3.0,1.0,2.0,0.5517241379310345,0.8275862068965517,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,8.302371978759766,1.0,0.8887254974502705,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
COc1cc2c(cc1OC)[C@H](CCCC[C@H]1NCCc3cc(OC)c(OC)cc31)NCC2,440.58400000000023,440.267507632,32.0,26.0,6.0,6.0,4.3552000000000035,126.45540000000007,60.980000000000004,2.0,6.0,8.0,9.0,4.0,2.0,2.0,0.0,0.375,0.8125,0.5384615384615384,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,9.2356595993042,2.0,0.9856104993898948,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
C=C(C(=O)OC1C[C@@H]2[C@H]3O[C@H]3[C@H](C1)N2C)c1ccccc1,285.34299999999996,285.136493468,21.0,17.0,4.0,4.0,1.8554,78.59000000000005,42.07,0.0,4.0,4.0,3.0,4.0,1.0,3.0,0.0,0.2857142857142857,0.8095238095238095,0.47058823529411764,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,7.82014799118042,1.0,0.7246062478538722,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccccc3NC(=O)c3cc4ccccc4o3)cc1)CC2,575.6650000000001,575.242021156,43.0,35.0,8.0,8.0,6.555400000000006,167.2353999999996,93.04,2.0,6.0,8.0,9.0,6.0,5.0,1.0,2.0,0.627906976744186,0.813953488372093,0.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,7.596076488494873,3.0,0.6109917249221155,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,361.37300000000005,361.14378433999997,26.0,18.0,8.0,7.0,1.5439999999999998,95.04130000000004,75.00999999999999,1.0,6.0,7.0,2.0,4.0,2.0,2.0,2.0,0.38461538461538464,0.6923076923076923,0.4444444444444444,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,7.197354793548584,3.0,0.38541943799072065,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
C[C@@H]1CC[C@@H]2[C@@H](C)[C@@H]3CC[C@@]4(O)[C@@H](C[C@@H]5[C@@H]4CC(=O)[C@@H]4CC(=O)CC[C@@]54C)[C@H]3CN2C1,427.6290000000003,427.308644172,31.0,27.0,4.0,4.0,4.094500000000004,119.25280000000008,57.61,1.0,4.0,5.0,0.0,6.0,0.0,6.0,0.0,0.0,0.8709677419354839,0.9259259259259259,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,9.633994102478027,1.0,0.9941993140055629,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
CN(C)CCO[C@H](c1ccc(Cl)cc1)c1ccccn1,290.794,290.11859090800004,20.0,16.0,4.0,3.0,3.4026000000000023,82.03800000000005,25.36,0.0,3.0,3.0,6.0,2.0,2.0,0.0,0.0,0.6,0.8,0.3125,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,8.551840782165527,2.0,0.9341471591014892,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
CN(C)CC[C@H](c1ccc(Cl)cc1)c1ccccn1,274.795,274.123676288,19.0,16.0,3.0,2.0,3.8186000000000027,80.70300000000005,16.130000000000003,0.0,2.0,2.0,5.0,2.0,2.0,0.0,0.0,0.631578947368421,0.8421052631578947,0.3125,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,9.182150840759277,2.0,0.9837543966418779,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
c1ccc(Cc2ccccn2)cc1,169.227,169.089149352,13.0,12.0,1.0,1.0,2.6724000000000006,53.48500000000003,12.89,0.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.9230769230769231,0.9230769230769231,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.430184364318848,1.0,0.010606048659713697,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CNCC[C@H](c1ccccc1)c1ccccn1,226.323,226.146998576,17.0,15.0,2.0,2.0,2.8230000000000013,71.06570000000004,24.92,1.0,2.0,3.0,5.0,2.0,2.0,0.0,0.0,0.7058823529411765,0.8823529411764706,0.26666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,10.160540580749512,2.0,0.9982673681474603,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
CN(C)CCO[C@@](C)(c1ccccc1)c1ccccn1,270.37600000000003,270.173213324,20.0,17.0,3.0,3.0,2.923300000000001,81.63900000000005,25.36,0.0,3.0,3.0,6.0,2.0,2.0,0.0,0.0,0.6,0.85,0.35294117647058826,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,8.320558547973633,2.0,0.8927998130628684,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
CC(C)N(CC[C@@](C(N)=O)(c1ccccc1)c1ccccn1)C(C)C,339.4830000000001,339.231062548,25.0,21.0,4.0,4.0,3.361900000000002,102.24840000000006,59.22,1.0,3.0,4.0,8.0,2.0,2.0,0.0,0.0,0.48,0.84,0.42857142857142855,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,9.48393440246582,3.0,0.9918247593966677,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,558.6500000000003,558.2530004399999,41.0,33.0,8.0,7.0,6.313600000000008,157.24659999999975,111.79,4.0,5.0,9.0,12.0,4.0,4.0,0.0,0.0,0.5609756097560976,0.8048780487804879,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,3.60249662399292,2.0,0.0001593776436575264,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@]31CCN(C)C2,287.35900000000004,287.152143532,21.0,17.0,4.0,4.0,1.8503,79.80280000000003,41.93,1.0,4.0,5.0,1.0,4.0,1.0,3.0,0.0,0.2857142857142857,0.8095238095238095,0.5294117647058824,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,7.5062408447265625,1.0,0.5608539741520179,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clc1cccc(Cl)c1NC1=NCCN1,230.09799999999998,229.01735264799999,14.0,9.0,5.0,3.0,2.3644999999999996,60.38940000000001,36.42,2.0,3.0,5.0,1.0,2.0,1.0,1.0,0.0,0.42857142857142855,0.6428571428571429,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.239995956420898,2.0,0.985751424210386,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)C[C@H]1C(=O)N2CCCC2[C@@]2(O)O[C@@](NC(=O)[C@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,654.6059999999999,653.2212814800001,43.0,32.0,11.0,10.0,3.192800000000001,164.15819999999968,118.21,3.0,6.0,9.0,5.0,7.0,2.0,5.0,2.0,0.20930232558139536,0.7441860465116279,0.59375,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,6.716143608093262,2.0,0.17155627925734748,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
CC(C)[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@@](NC(=O)[C@H]3C=C4c5cccc6[nH]cc(c56)C[C@@H]4N(C)C3)(C(C)C)C(=O)N12,561.6830000000002,561.295119348,41.0,31.0,10.0,10.0,2.040199999999999,151.8411999999998,118.21,3.0,6.0,9.0,4.0,7.0,2.0,5.0,2.0,0.21951219512195122,0.7560975609756098,0.5806451612903226,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,7.030947685241699,2.0,0.2994801931226729,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
CC(C)C[C@H]1C(=O)N2CCCC2[C@]2(O)O[C@@](NC(=O)[C@H]3C=C4c5cccc6[nH]cc(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,575.7100000000002,575.310769412,42.0,32.0,10.0,10.0,2.4303,156.45819999999978,118.21,3.0,6.0,9.0,5.0,7.0,2.0,5.0,2.0,0.21428571428571427,0.7619047619047619,0.59375,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,7.032011985778809,2.0,0.29999457036068894,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
O=C(CCc1ccccc1)c1ccccc1OCCCCCCCCN1CCCCC1,421.62500000000045,421.29807948800004,31.0,28.0,3.0,3.0,6.707400000000008,129.0235000000001,29.54,0.0,3.0,3.0,14.0,3.0,2.0,1.0,0.0,0.3870967741935484,0.9032258064516129,0.5357142857142857,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,9.926219940185547,1.0,0.997031827875057,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
C=C1C[C@@]23C[C@@H]4[C@@H]5[C@]6(C)C[C@H](OC(=O)c7ccccc7)[C@@H](OC(C)=O)[C@]57[C@H]([C@@H]2[C@@H](O)[C@@H]1[C@H](OC(C)=O)[C@H]37)N4C6,533.6210000000001,533.2413524599999,39.0,31.0,8.0,8.0,2.741100000000001,136.96629999999993,102.36999999999999,1.0,8.0,9.0,4.0,10.0,1.0,9.0,0.0,0.15384615384615385,0.7948717948717948,0.6451612903225806,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,8.02898120880127,1.0,0.8097340076357745,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(CCc1ccccc1)c1ccccc1OCCCCCCN1CCCCC1,393.57100000000037,393.26677936000004,29.0,26.0,3.0,3.0,5.927200000000006,119.78950000000009,29.54,0.0,3.0,3.0,12.0,3.0,2.0,1.0,0.0,0.41379310344827586,0.896551724137931,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,9.894131660461426,1.0,0.9968049436449307,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)[C@@H]1c1cccc([N+](=O)[O-])c1,479.5330000000002,479.205635648,35.0,26.0,9.0,9.0,3.677800000000002,130.1241,111.00999999999999,1.0,8.0,9.0,9.0,3.0,2.0,1.0,0.0,0.34285714285714286,0.7428571428571429,0.3076923076923077,0.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,7.174202919006348,1.0,0.372871643765832,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,344.845,344.10802622400007,25.0,22.0,3.0,2.0,5.376700000000004,101.84300000000002,17.82,0.0,2.0,2.0,4.0,4.0,4.0,0.0,0.0,0.92,0.88,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.331757068634033,2.0,0.07873062567756012,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
COc1cc2c(N)nc(N3CCN(C(=O)OCC(C)(C)O)CC3)nc2c(OC)c1OC,435.4810000000003,435.21178364799994,31.0,20.0,11.0,11.0,1.2673,115.03820000000005,132.5,2.0,10.0,12.0,6.0,3.0,2.0,1.0,2.0,0.3225806451612903,0.6451612903225806,0.55,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,6.365930080413818,4.0,0.08463043068219897,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
C=CCN1CCN(c2nc(N)c3cc(OC)c(OC)cc3n2)CC1,329.4040000000001,329.18517497600004,24.0,17.0,7.0,7.0,1.5372,95.90440000000005,76.74000000000001,1.0,7.0,8.0,5.0,3.0,2.0,1.0,2.0,0.4166666666666667,0.7083333333333334,0.4117647058823529,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,7.234743595123291,5.0,0.4060022248290631,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
COc1cc(S(C)=O)ccc1-c1nc2ncccc2[nH]1,287.344,287.0728476560001,20.0,14.0,6.0,5.0,2.3709,78.20910000000002,67.87,1.0,4.0,5.0,3.0,3.0,3.0,0.0,2.0,0.75,0.7,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.03541374206543,2.0,0.004300727558656347,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,228.247,228.078644244,17.0,14.0,3.0,3.0,2.9738000000000016,66.80640000000002,60.69,3.0,3.0,6.0,2.0,2.0,2.0,0.0,0.0,0.7058823529411765,0.8235294117647058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CC/C(=C(\CC)c1ccc(O)cc1)c1ccc(O)cc1,268.356,268.14632988,20.0,18.0,2.0,2.0,4.828600000000005,83.60960000000004,40.46,2.0,2.0,4.0,4.0,2.0,2.0,0.0,0.0,0.6,0.9,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
c1ccc(Cn2ccnc2)cc1,158.204,158.08439832,12.0,10.0,2.0,2.0,1.9313999999999998,47.77100000000003,17.82,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.9166666666666666,0.8333333333333334,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.879317760467529,2.0,0.231668259199486,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
