smiles,mol_weight,exact_mol_weight,heavy_atom_count,heteroatom_count,logp,tpsa,hbd,hba,total_hbond_donors_acceptors,rotatable_bonds,ring_count,aromatic_ring_count,aliphatic_ring_count,fraction_csp3,formal_charge,amide_bond_count,primary_amide_count,lactam_count,gamma_lactam_count,nitrile_count,aldehyde_count,ketone_count,michael_acceptor_count,electrophilic_warhead_count,carbamate_count,urea_count,sulfonamide_count,polar_amide_like_group_count,branched_sp3_carbon_count,small_aliphatic_carbocycle_count,bridgehead_atom_count,spiro_atom_count,has_electrophilic_warhead,p1_glutamine_mimic_present,s1_hbond_proxy_present,p2_hydrophobic_sidechain_present,p2_hydrophobic_proxy_score,p3_p4_polar_substituent_present,mpro_structural_motif_count,rotatable_bonds_le_10,tpsa_le_140,logp_lt_5,mol_weight_le_500,hbd_le_5,hba_le_10,total_hbond_donors_acceptors_le_12,aromatic_ring_count_le_3,fraction_csp3_ge_0p4,mpro_physchem_rule_pass_count,mpro_physchem_window_pass,mpro_design_rule_pass_count
CC(=O)N1CCC2CC21c1ncc(F)cc1C,234.274,234.11684132,17.0,4.0,1.99652,33.2,0.0,2.0,2.0,1.0,3.0,1.0,2.0,0.5384615384615384,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,11.0
Cc1cc(F)cnc1C12CC1CCN2S(C)(=O)=O,270.329,270.08382694,18.0,6.0,1.40962,50.27,0.0,3.0,3.0,2.0,3.0,1.0,2.0,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,11.0
CN(CC1CCOC1)c1ncncc1Cl,227.69500000000002,227.082539748,15.0,5.0,1.6027,38.25,0.0,4.0,4.0,3.0,2.0,1.0,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,9.0
CCOC(=O)C1CCN(c2cnccn2)CC1,235.28699999999998,235.132076784,17.0,5.0,1.2561,55.32,0.0,5.0,5.0,3.0,2.0,1.0,1.0,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,9.0
Oc1ccccc1CN1CCc2ccccc2C1,239.31799999999998,239.131014164,18.0,2.0,2.9505000000000017,23.47,1.0,2.0,3.0,2.0,3.0,2.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,0.0,8.0
Oc1ccc(CN2CCc3ccccc3C2)cc1,239.31800000000004,239.131014164,18.0,2.0,2.9505000000000017,23.47,1.0,2.0,3.0,2.0,3.0,2.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,0.0,8.0
c1ccc(CN2CCC(n3cccc3)CC2)cc1,240.35,240.16264864,18.0,2.0,3.3252000000000024,8.17,0.0,2.0,2.0,3.0,3.0,2.0,1.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,0.0,8.0
CCOC(=O)c1cc(-c2ccc(C)cc2)no1,231.251,231.089543276,17.0,4.0,2.826720000000001,52.33,0.0,4.0,4.0,3.0,2.0,2.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,0.0,8.0
CNC(=O)c1c(-c2ccc(F)cc2)noc1C,234.22999999999996,234.080455812,17.0,5.0,2.14872,55.13,1.0,3.0,4.0,2.0,2.0,2.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,0.0,9.0
NCc1cc(-c2ccccc2)no1,174.20299999999997,174.07931294,13.0,3.0,1.8003,52.05,1.0,3.0,4.0,2.0,2.0,2.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,0.0,8.0
CCOC(=O)c1cc(-c2ccc(F)cc2)no1,235.214,235.0644714,17.0,5.0,2.657400000000001,52.33,0.0,4.0,4.0,3.0,2.0,2.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,0.0,8.0
C[C@@H]1[C@H](C(=O)N2CCCC2)CCCN1S(C)(=O)=O,274.386,274.135113564,18.0,6.0,0.6689000000000003,57.690000000000005,0.0,3.0,3.0,2.0,2.0,0.0,2.0,0.9166666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,10.0
Fc1ccc(CNC[C@H]2CCCO2)cc1,209.26399999999998,209.121592352,15.0,3.0,2.0943,21.259999999999998,1.0,2.0,3.0,4.0,2.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,9.0
Cc1ccc(CN(C)Cc2ccccc2)o1,215.29600000000005,215.131014164,16.0,2.0,3.2200200000000017,16.380000000000003,0.0,2.0,2.0,4.0,2.0,2.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,0.0,8.0
Fc1cccc(CNCc2ccco2)c1,205.23200000000003,205.090292224,15.0,3.0,2.708500000000001,25.17,1.0,2.0,3.0,4.0,2.0,2.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,0.0,8.0
CN1CCN(C(=O)C2CCCO2)CC1,198.26599999999993,198.136827816,14.0,4.0,-0.06059999999999999,32.78,0.0,3.0,3.0,1.0,2.0,0.0,2.0,0.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,10.0
O=C(CCl)N1CCN(Cc2ccsc2)CC1,258.77400000000006,258.05936178,16.0,5.0,1.6311000000000002,23.550000000000004,0.0,3.0,3.0,3.0,2.0,1.0,1.0,0.5454545454545454,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,10.0
CS(=O)(=O)N1CCN(Cc2ccco2)CC1,244.31599999999997,244.088163372,16.0,6.0,0.3567999999999998,53.760000000000005,0.0,4.0,4.0,3.0,2.0,1.0,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,10.0
Cn1ccc(NCc2ccccc2)n1,187.24600000000004,187.110947416,14.0,3.0,2.0321999999999996,29.85,1.0,3.0,4.0,3.0,2.0,2.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,0.0,8.0
CC1CCCCN1C(=O)c1cnccn1,205.26100000000002,205.1215121,15.0,4.0,1.4911999999999999,46.09,0.0,3.0,3.0,1.0,2.0,1.0,1.0,0.5454545454545454,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,10.0
N=C1NCCCN1,99.13700000000001,99.07964728799999,7.0,3.0,-0.4959299999999999,47.910000000000004,3.0,1.0,4.0,0.0,1.0,0.0,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,9.0
CC(=O)N1Cc2ccc(N)cc2C1,176.21899999999997,176.094963004,13.0,3.0,1.1309000000000002,46.33,1.0,2.0,3.0,0.0,2.0,1.0,1.0,0.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,0.0,9.0
Cc1nc(CC(=O)N2CCOCC2)cs1,226.30099999999996,226.077598688,15.0,5.0,0.8528199999999998,42.43000000000001,0.0,4.0,4.0,2.0,2.0,1.0,1.0,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,11.0
CC(N)c1nc(Cc2ccccc2)no1,203.245,203.105862036,15.0,4.0,1.6801000000000001,64.94,1.0,4.0,5.0,3.0,2.0,2.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,0.0,9.0
Oc1ncc(NC2CCCCC2)c(O)n1,209.24899999999997,209.11642672,15.0,5.0,1.6323999999999996,78.27000000000001,3.0,5.0,8.0,2.0,2.0,1.0,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,10.0
CC(N)c1cn(-c2ccccc2)nn1,188.234,188.106196384,14.0,4.0,1.287,56.730000000000004,1.0,4.0,5.0,2.0,2.0,2.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,0.0,9.0
OCc1cn(-c2ccc(Cl)cc2)nn1,209.636,209.035589556,14.0,5.0,1.4129999999999996,50.94,1.0,4.0,5.0,2.0,2.0,2.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,0.0,8.0
O=C(c1csnn1)N1CCOCC1,199.23499999999996,199.041547528,13.0,6.0,0.010499999999999954,55.32000000000001,0.0,5.0,5.0,1.0,2.0,1.0,1.0,0.5714285714285714,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,10.0
CC(C)c1ccc(C(=O)Nc2ccccn2)cc1,240.306,240.126263132,18.0,3.0,3.457300000000002,41.99,1.0,2.0,3.0,3.0,2.0,2.0,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,0.0,10.0
CC1=NN(c2ccccc2)C(=O)C1,174.20299999999995,174.07931294,13.0,3.0,1.7992,32.67,0.0,2.0,2.0,1.0,2.0,1.0,1.0,0.2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,0.0,10.0
Cc1ccc(N(C(=O)CCl)C2C=CS(=O)(=O)C2)cc1,299.7790000000001,299.038291988,19.0,6.0,1.87752,54.45,0.0,3.0,3.0,3.0,2.0,1.0,1.0,0.3076923076923077,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,0.0,9.0
O=C(CCl)N(c1ccc(F)cc1)C1C=CS(=O)(=O)C1,303.74200000000013,303.013220112,19.0,7.0,1.7082000000000002,54.45,0.0,3.0,3.0,3.0,2.0,1.0,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,0.0,9.0
O=C(CCl)N(c1ccccc1)C1C=CS(=O)(=O)C1,285.7520000000001,285.02264192399997,18.0,6.0,1.5691000000000002,54.45,0.0,3.0,3.0,3.0,2.0,1.0,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,0.0,9.0
Cc1csc(NC(=O)C2CCOCC2)n1,226.30099999999996,226.077598688,15.0,5.0,1.81662,51.22,1.0,4.0,5.0,2.0,2.0,1.0,1.0,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,10.0
N[C@H]1CCN(S(=O)(=O)c2ccccc2)C1,226.301,226.077598688,15.0,5.0,0.40829999999999944,63.4,1.0,3.0,4.0,2.0,2.0,1.0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,10.0
O=C(NCCc1ccncc1)c1ccccc1F,244.269,244.101191256,18.0,4.0,2.1932,41.99,1.0,2.0,3.0,4.0,2.0,2.0,0.0,0.14285714285714285,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,0.0,10.0
Cc1csc(NCC2CCCO2)n1,198.29099999999997,198.082684068,13.0,4.0,2.04242,34.15,1.0,4.0,5.0,3.0,2.0,1.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,9.0
O=C(NCCc1ccc(O)cc1)c1ccccn1,242.27800000000002,242.105527688,18.0,4.0,1.7596999999999998,62.22,2.0,3.0,5.0,4.0,2.0,2.0,0.0,0.14285714285714285,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,0.0,10.0
Cc1cc(C(=O)NCC2CCOC2)on1,210.23299999999995,210.100442308,15.0,5.0,0.7493199999999998,64.36,1.0,4.0,5.0,3.0,2.0,1.0,1.0,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,10.0
CN(C)c1ccc(CNn2cnnc2)cc1,217.276,217.13274547999998,16.0,5.0,1.0877999999999997,45.980000000000004,1.0,5.0,6.0,4.0,2.0,2.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,0.0,8.0
CC(=O)N1CCCC(C(=O)O)(c2ccc(C)cc2)C1,261.321,261.136493468,19.0,4.0,1.9597200000000001,57.61,1.0,2.0,3.0,2.0,2.0,1.0,1.0,0.4666666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,10.0
NCC1(c2ccc(F)cc2)CCCNC1,208.27999999999994,208.137576764,15.0,3.0,1.4056,38.05,2.0,2.0,4.0,2.0,2.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,9.0
NC(=O)C1(c2ccc(F)cc2)CCCNC1,222.26299999999995,222.11684132,16.0,4.0,0.9321999999999997,55.120000000000005,2.0,2.0,4.0,2.0,2.0,1.0,1.0,0.4166666666666667,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,10.0
COC(=O)C1(c2ccc(F)cc2)CCCNC1,237.27399999999994,237.116506972,17.0,4.0,1.6198999999999997,38.33,1.0,3.0,4.0,2.0,2.0,1.0,1.0,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,9.0
COC(=O)C1(c2ccc(C)cc2)CCCNC1,233.31099999999995,233.141578848,17.0,3.0,1.7892199999999998,38.33,1.0,3.0,4.0,2.0,2.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,9.0
OCC1CN(Cc2ccccc2)CCO1,207.27299999999997,207.125928784,15.0,3.0,0.8797000000000001,32.7,1.0,3.0,4.0,3.0,2.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,9.0
Fc1cccc(CN2CCOCC2)c1,195.23699999999997,195.105942288,14.0,3.0,1.6579,12.47,0.0,2.0,2.0,2.0,2.0,1.0,1.0,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,9.0
Clc1cccc(CN2CCOCC2)c1,211.69199999999995,211.076391748,14.0,3.0,2.1722,12.47,0.0,2.0,2.0,2.0,2.0,1.0,1.0,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,9.0
CC(=O)Nc1ccc(CN2CCOCC2)cc1,234.29899999999992,234.136827816,17.0,4.0,1.4771999999999998,41.57000000000001,1.0,3.0,4.0,3.0,2.0,1.0,1.0,0.46153846153846156,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,10.0
COc1ccc(CN2CCOCC2)cc1OC,237.29899999999995,237.136493468,17.0,4.0,1.536,30.930000000000003,0.0,4.0,4.0,4.0,2.0,1.0,1.0,0.5384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,9.0
CC1COCCN1Cc1ccccc1F,209.264,209.121592352,15.0,3.0,2.0464,12.47,0.0,2.0,2.0,2.0,2.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,9.0
Oc1ccccc1CN1CCOCC1,193.24599999999995,193.11027872,14.0,3.0,1.2244000000000002,32.7,1.0,3.0,4.0,2.0,2.0,1.0,1.0,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,9.0
FC(F)(F)c1ccc(CN2CCOCC2)cc1,245.24399999999994,245.102748728,17.0,5.0,2.5376000000000003,12.47,0.0,2.0,2.0,2.0,2.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,9.0
CS(=O)(=O)NC1CCCC1,163.24199999999996,163.066699656,10.0,4.0,0.47819999999999974,46.17,1.0,2.0,3.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,11.0
CC(=O)NCC1(O)CCCC1,157.21299999999997,157.11027872,11.0,3.0,0.4275999999999993,49.33,2.0,2.0,4.0,2.0,1.0,0.0,1.0,0.875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,11.0
