smiles,mol_weight,exact_mol_weight,heavy_atom_count,total_atom_count,logp,molar_refractivity,tpsa,hbd,hba,total_hbond_donors_acceptors,heteroatom_count,rotatable_bonds,ring_count,aromatic_ring_count,aliphatic_ring_count,fraction_csp3,stereocenter_count,formal_charge,positive_formal_atom_count,negative_formal_atom_count,abs_formal_charge,labute_asa,labute_asa_per_heavy_atom,aromatic_heavy_atom_fraction,fused_aromatic_ring_count,intramolecular_hbond_pair_count,intramolecular_hbond_potential_present,most_basic_pka,most_acidic_pka,num_basic_sites,num_acidic_sites,neutral_fraction_ph74,charged_fraction_ph74,base_protonated_fraction_ph74,acid_deprotonated_fraction_ph74,net_charge_proxy_ph74,estimated_logd_ph74,has_amphoteric_sites,ionizable_center_present,moderate_basic_pka_8_12,moderate_acidic_pka_2_6,any_moderate_pka_2_12,pka_features_available,mw_le_500,logp_le_5,hbd_le_5,hba_le_10,lipinski_pass,lipinski_violation_count,rotatable_bonds_le_10,tpsa_le_140,veber_pass,logp_le_5p88,tpsa_le_131p6,egan_pass,ghose_mw_in_160_480,ghose_logp_in_neg0p4_5p6,ghose_atom_count_in_20_70,ghose_mr_in_40_130,ghose_pass,oprea_hbd_lt_2,oprea_hba_in_2_10,oprea_rotatable_bonds_in_2_8,oprea_ring_count_in_1_4,oprea_pass,mw_le_300,logp_le_3,hbd_le_3,hba_le_3,rule_of_3_pass,muegge_mw_in_200_600,muegge_logp_in_neg2_5,tpsa_le_150,rotatable_bonds_le_15,ring_count_le_7,muegge_pass,pfizer_3_75_risk,pfizer_3_75_safe,aromatic_ring_count_le_3,fraction_csp3_ge_0p4,fraction_csp3_distance_to_0p45,stereocenter_count_ge_1,crystal_packing_risk_proxy,oral_bioavailability_rule_pass_count,oral_bioavailability_screen_pass
Clc1cccc(Cl)c1NC1=NCCN1,230.09799999999998,229.01735264799999,14.0,23.0,2.3644999999999996,60.38940000000001,36.42,2.0,3.0,5.0,5.0,1.0,2.0,1.0,1.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,92.12197761599711,6.580141258285508,0.42857142857142855,0.0,0.0,0.0,9.239995956420898,13.187870025634766,2.0,2.0,0.014248552567555068,0.9857514474324449,0.985751424210386,1.6297810603089273e-06,0.9857497944293256,0.5182707489865426,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2277777777777778,0.0,0.0,7.0,0.0
N=C(N)NC(=O)c1nc(Cl)c(N)nc1N,229.63099999999997,229.04788555599998,15.0,23.0,-1.0823299999999998,55.24709999999998,156.79,5.0,6.0,11.0,9.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.32025691101963,5.954683794067975,0.4,0.0,9.0,1.0,6.202335834503174,7.001728534698486,5.0,6.0,0.26852443674345594,0.7314755632565441,0.059651926446220034,0.7144414453590109,-0.6547895189127908,-1.6533461857188985,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.45,0.0,0.0,2.0,0.0
CCC(C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1,295.33799999999997,295.120843404,22.0,39.0,3.425200000000002,84.06530000000005,57.61,1.0,2.0,3.0,4.0,4.0,3.0,2.0,1.0,0.2222222222222222,1.0,0.0,0.0,0.0,0.0,128.54943048089834,5.843155930949925,0.5454545454545454,0.0,0.0,0.0,,4.239070892333984,0.0,1.0,0.000689876226999564,0.9993101237730004,0.0,0.9993101237730004,-0.9993101237730004,0.2639711795011763,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.2277777777777778,1.0,0.0,6.0,0.0
N[C@@H]1CN(c2c(F)cc3c(=O)c(C(=O)O)cn([C@@H]4C[C@@H]4F)c3c2Cl)CC12CC2,409.8200000000002,409.100475556,28.0,46.0,2.7026000000000012,100.54070000000003,88.56,2.0,5.0,7.0,9.0,3.0,5.0,2.0,3.0,0.47368421052631576,3.0,0.0,0.0,0.0,0.0,163.0259541543862,5.8223555055137926,0.35714285714285715,2.0,4.0,1.0,9.064088821411133,6.549936771392822,3.0,1.0,0.0026251964379429044,0.9973748035620571,0.9787871300794118,0.8762451074385268,0.10254202264088497,0.12176180630300726,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.023684210526315752,1.0,0.0,6.0,1.0
CCc1cccc2cc(C(O)CNC(C)(C)C)oc12,261.36499999999995,261.172878976,19.0,42.0,3.4167000000000014,78.30750000000005,45.4,2.0,3.0,5.0,3.0,4.0,2.0,2.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,114.17102976628591,6.009001566646627,0.47368421052631576,2.0,0.0,0.0,9.33986759185791,13.774413108825684,1.0,1.0,0.011354624120306113,0.9886453758796939,0.9886453710850136,4.2226657702601657e-07,0.9886449488184366,1.4718727620538754,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.04999999999999999,1.0,0.0,5.0,0.0
CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1,316.4270000000002,316.156911628,21.0,45.0,0.5024999999999997,82.19850000000004,79.74,2.0,8.0,10.0,8.0,6.0,2.0,1.0,1.0,0.8461538461538461,1.0,0.0,0.0,0.0,0.0,129.13279449954695,6.1491806904546165,0.23809523809523808,0.0,5.0,1.0,9.15219497680664,13.571083068847656,2.0,1.0,0.01738552786239162,0.9826144721376083,0.9826144604128254,6.743985661619849e-07,0.9826137860142592,-1.2573121186566725,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.39615384615384613,1.0,0.0,6.0,1.0
CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3,287.35900000000004,287.152143532,21.0,42.0,3.383000000000002,81.55450000000005,62.32000000000001,2.0,2.0,4.0,4.0,4.0,3.0,2.0,1.0,0.47058823529411764,1.0,0.0,0.0,0.0,0.0,123.6701770300334,5.889056049049209,0.42857142857142855,2.0,3.0,1.0,0.979396402835846,4.276180744171143,1.0,2.0,0.0007513705008234292,0.9992486294991766,3.7966121911626033e-07,0.9992486292139102,-0.9992482495526911,0.2588541404464366,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.02058823529411763,1.0,0.0,5.0,0.0
CC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)CCN1,417.38700000000006,417.13002609600005,30.0,48.0,2.904300000000001,106.05600000000005,74.57,2.0,5.0,7.0,9.0,3.0,4.0,3.0,1.0,0.23809523809523808,1.0,0.0,0.0,0.0,0.0,168.70718287256213,5.623572762418737,0.5333333333333333,2.0,4.0,1.0,8.421449661254883,6.2740607261657715,3.0,1.0,0.006050432546376362,0.9939495674536236,0.9130910643127695,0.9303819279509903,-0.017290863638220744,0.6860864235432893,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.21190476190476193,1.0,1.0,6.0,1.0
OC[C@H]1O[C@@H](O[C@@H]2[C@@H](CO)O[C@](O)(CO)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O,342.29699999999997,342.11621152399994,23.0,45.0,-5.395599999999993,68.64140000000003,189.52999999999997,8.0,11.0,19.0,11.0,5.0,2.0,0.0,2.0,1.0,9.0,0.0,0.0,0.0,0.0,130.43645768522254,5.67115033414011,0.0,0.0,32.0,1.0,,11.25973892211914,0.0,8.0,0.9998618976411306,0.00013810235886935196,0.0,0.00013810235886933299,-0.00013810235886933299,-5.395659981234258,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.55,1.0,0.0,1.0,0.0
OC[C@@H]1O[C@@](O)(CO)[C@H](O)[C@H]1O,180.156,180.063388104,12.0,24.0,-3.2197999999999998,36.008,110.38000000000001,5.0,6.0,11.0,6.0,2.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,68.64284443677028,5.720237036397523,0.0,0.0,7.0,1.0,,11.359735488891602,0.0,5.0,0.999890297413994,0.00010970258600595528,0.0,0.0001097025860059153,-0.0001097025860059153,-3.2198476458412366,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.55,1.0,0.0,4.0,1.0
NS(=O)(=O)c1cc2c(cc1Cl)NC(CC1CCCC1)NS2(=O)=O,379.8910000000002,379.0427257359999,23.0,41.0,1.5976000000000001,87.13240000000003,118.35999999999999,3.0,5.0,8.0,10.0,3.0,3.0,1.0,2.0,0.5384615384615384,1.0,0.0,0.0,0.0,0.0,140.23876868915545,6.097337769093715,0.2608695652173913,0.0,8.0,1.0,3.960022449493408,9.03394603729248,3.0,4.0,0.9769424143154957,0.023057585684504334,0.00036296503198825214,0.022702860997184104,-0.022339895965195852,1.587468965067717,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.08846153846153842,1.0,0.0,6.0,1.0
COc1cc(N)c(Cl)cc1C(=O)N[C@@H]1CCN(CCCOc2ccc(F)cc2)C[C@@H]1OC,465.9530000000003,465.183062308,32.0,61.0,3.358100000000002,122.03660000000002,86.05,2.0,6.0,8.0,9.0,9.0,3.0,2.0,1.0,0.43478260869565216,2.0,0.0,0.0,0.0,0.0,192.11757539959092,6.003674231237216,0.375,0.0,7.0,1.0,7.786327838897705,13.194280624389648,2.0,3.0,0.2912016707169446,0.7087983292830554,0.7087978616413475,1.6059006658595546e-06,0.7087962557406816,2.822293862334231,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.01521739130434785,1.0,0.0,6.0,1.0
CCOc1ccccc1OCC1CNCCO1,237.29899999999992,237.136493468,17.0,36.0,1.4525,65.71570000000004,39.72,1.0,4.0,5.0,4.0,5.0,2.0,1.0,1.0,0.5384615384615384,1.0,0.0,0.0,0.0,0.0,101.87066463887267,5.992392037580745,0.35294117647058826,0.0,2.0,1.0,8.159811019897461,,1.0,0.0,0.14810654813839452,0.8518934518616055,0.8518934518616055,0.0,0.8518934518616055,0.6230742601248854,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.08846153846153842,1.0,0.0,7.0,1.0
COC(=O)Nc1nc2ccc(C(=O)c3ccccc3)cc2[nH]1,295.298,295.0956912760001,22.0,35.0,2.972200000000001,81.99590000000002,84.07999999999998,2.0,4.0,6.0,6.0,3.0,3.0,3.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,125.68024821564931,5.712738555256787,0.6818181818181818,2.0,7.0,1.0,4.713136672973633,9.217896461486816,2.0,2.0,0.9829971797755805,0.017002820224419457,0.0020523170216329416,0.014981249476091653,-0.01292893245445871,2.9647522718406205,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.3875,0.0,1.0,6.0,0.0
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCC/N=C/N)C[C@H]12,299.35200000000003,299.093977024,20.0,37.0,-0.38569999999999904,75.08800000000002,116.22,3.0,5.0,8.0,8.0,6.0,2.0,0.0,2.0,0.5833333333333334,3.0,0.0,0.0,0.0,0.0,120.0820175298705,6.004100876493525,0.0,0.0,5.0,1.0,10.185091972351074,3.992114305496216,2.0,2.0,6.39942298678961e-07,0.9999993600577013,0.9983624436139196,0.9996092089993855,-0.0012467653854659755,-6.579559183039626,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.13333333333333336,1.0,0.0,6.0,1.0
Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,358.26900000000006,357.10108227200004,23.0,44.0,3.2646000000000024,94.94080000000005,58.36000000000001,1.0,4.0,5.0,7.0,9.0,2.0,2.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,145.35844854556427,6.3199325454593165,0.391304347826087,2.0,1.0,1.0,6.262416362762451,4.689926624298096,3.0,1.0,0.0018136048776567692,0.9981863951223432,0.067901325635582,0.9980542780206254,-0.9301529523850434,0.5231426751470094,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.04999999999999999,0.0,0.0,5.0,0.0
COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,479.5330000000002,479.205635648,35.0,64.0,3.677800000000002,130.1241,111.00999999999999,1.0,8.0,9.0,9.0,9.0,3.0,2.0,1.0,0.3076923076923077,1.0,0.0,1.0,1.0,0.0,203.72545594462827,5.8207273127036645,0.34285714285714286,0.0,5.0,1.0,7.174202919006348,,1.0,0.0,0.6271283562341681,0.37287164376583193,0.372871643765832,0.0,0.372871643765832,3.4751564382775144,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.1423076923076923,1.0,0.0,5.0,1.0
CC(C)Nc1cccnc1N1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1,456.5720000000002,456.194359756,32.0,60.0,2.7171000000000003,127.87740000000004,110.43,3.0,6.0,9.0,10.0,6.0,4.0,3.0,1.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,187.419307835379,5.856853369855593,0.46875,2.0,6.0,1.0,7.026895523071289,9.20450496673584,5.0,3.0,0.691625185317486,0.30837481468251404,0.29752641111502764,0.015443147954794921,0.28208326316023274,2.5569707995892443,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.08636363636363636,0.0,0.0,6.0,0.0
Nc1ccn([C@@H]2CS[C@H](CO)O2)c(=O)n1,229.261,229.052112212,15.0,26.0,-0.5941000000000001,56.36320000000001,90.36999999999999,2.0,7.0,9.0,7.0,2.0,2.0,1.0,1.0,0.5,2.0,0.0,0.0,0.0,0.0,90.06690967616713,6.004460645077809,0.4,0.0,4.0,1.0,4.696853160858154,13.266010284423828,3.0,3.0,0.9980217001531316,0.00197829984686837,0.001976941127707654,1.3614105893602308e-06,0.001975579717118294,-0.594960015672244,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.04999999999999999,1.0,0.0,5.0,1.0
CN(C)CCC=C1c2ccccc2CCc2ccccc21,277.411,277.183049736,21.0,44.0,4.168600000000003,90.54200000000006,3.24,0.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,0.3,0.0,0.0,0.0,0.0,0.0,127.47243372522377,6.070115891677323,0.5714285714285714,0.0,0.0,0.0,9.327725410461426,,1.0,0.0,0.011672807781736294,0.9883271922182637,0.9883271922182637,0.0,0.9883271922182637,2.2357753339755133,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.15000000000000002,0.0,0.0,5.0,0.0
CNCCC=C1c2ccccc2CCc2ccccc21,263.38399999999996,263.167399672,20.0,41.0,3.826400000000003,85.91470000000005,12.03,1.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,0.2631578947368421,0.0,0.0,0.0,0.0,0.0,120.89752012423182,6.044876006211591,0.6,0.0,0.0,0.0,10.267973899841309,,1.0,0.0,0.0013534365855862873,0.9986465634144137,0.9986465634144137,0.0,0.9986465634144137,0.9578379119904326,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.18684210526315792,0.0,0.0,5.0,0.0
CCOC(=O)C1(c2ccccc2)CCN(CCC(O)c2ccccc2)CC1,367.4890000000001,367.214743788,27.0,56.0,3.7070000000000025,106.44580000000006,49.769999999999996,1.0,4.0,5.0,4.0,7.0,3.0,2.0,1.0,0.43478260869565216,1.0,0.0,0.0,0.0,0.0,161.32616418234446,5.975043117864609,0.4444444444444444,0.0,3.0,1.0,7.993639945983887,13.80475902557373,1.0,1.0,0.2031200293091285,0.7968799706908715,0.7968798907086017,3.9376834781233853e-07,0.7968794969402538,3.0147527505320326,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.01521739130434785,1.0,0.0,6.0,0.0
CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,232.23899999999995,232.084792244,17.0,29.0,0.7004,60.092400000000026,75.27000000000001,2.0,3.0,5.0,5.0,2.0,2.0,1.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,98.1995153196948,5.776442077629106,0.35294117647058826,0.0,2.0,1.0,,7.365322113037109,0.0,2.0,0.4800484031428013,0.5199515968571987,0.0,0.5199515968571987,-0.5199515968571987,0.3816850293714374,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2,0.0,0.0,7.0,0.0
CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,308.3810000000001,308.15247787999994,23.0,43.0,3.7878000000000025,90.87100000000005,40.620000000000005,0.0,2.0,2.0,4.0,5.0,3.0,2.0,1.0,0.2631578947368421,0.0,0.0,0.0,0.0,0.0,135.8501085335373,5.906526457979883,0.5217391304347826,0.0,0.0,0.0,,5.199321746826172,0.0,1.0,0.006260289135554209,0.9937397108644458,0.0,0.9937397108644458,-0.9937397108644458,1.5843943918487557,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.18684210526315792,0.0,0.0,6.0,0.0
Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,307.39700000000005,307.168462292,23.0,44.0,3.2488400000000013,92.50000000000003,37.61000000000001,0.0,3.0,3.0,4.0,3.0,3.0,3.0,0.0,0.2631578947368421,0.0,0.0,0.0,0.0,0.0,135.93731415834665,5.910318006884637,0.6521739130434783,2.0,1.0,1.0,6.406665325164795,,1.0,0.0,0.9078145337625753,0.09218546623742474,0.09218546623742471,0.0,0.09218546623742471,3.2068371313506097,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.18684210526315792,0.0,0.0,6.0,0.0
C[C@H](CN1CCOCC1)C(C(=O)N1CCCC1)(c1ccccc1)c1ccccc1,392.543,392.246378264,29.0,61.0,3.5634000000000023,115.90100000000004,32.78,0.0,3.0,3.0,4.0,6.0,4.0,2.0,2.0,0.48,1.0,0.0,0.0,0.0,0.0,174.0158171756158,6.000545419848821,0.41379310344827586,0.0,2.0,1.0,7.118644714355469,,1.0,0.0,0.6565245583856032,0.3434754416143968,0.3434754416143968,0.0,0.3434754416143968,3.380650976231849,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.02999999999999997,1.0,0.0,6.0,0.0
COc1ccc(CCNCC(O)COc2cccc(C)c2)cc1OC,345.43900000000014,345.194008344,25.0,52.0,2.584220000000001,98.80050000000006,59.95,2.0,5.0,7.0,5.0,10.0,2.0,2.0,0.0,0.4,1.0,0.0,0.0,0.0,0.0,149.0927658650586,5.963710634602344,0.48,0.0,3.0,1.0,8.636008262634277,13.89509391784668,1.0,1.0,0.054887696781721076,0.9451123032182789,0.945112285664077,3.198202388303974e-07,0.9451119658438382,1.323695007134762,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.04999999999999999,1.0,0.0,6.0,1.0
CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](NC(=N)N)[C@@H](O)[C@@H]3NC(=N)N)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O,581.5800000000004,581.2656696879999,40.0,79.0,-7.741760000000005,131.39890000000003,331.43000000000006,14.0,15.0,29.0,19.0,9.0,3.0,0.0,3.0,0.8571428571428571,15.0,0.0,0.0,0.0,0.0,227.8960090819965,5.697400227049913,0.0,0.0,70.0,1.0,10.441886901855469,11.550050735473633,3.0,11.0,0.0009071689393298721,0.9990928310606702,0.9990927668455297,7.078129815767009e-05,0.9990219855473721,-10.784071828059387,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.4071428571428571,1.0,0.0,1.0,0.0
