smiles,mol_weight,exact_mol_weight,heavy_atom_count,heteroatom_count,oxygen_nitrogen_count,logp,molar_refractivity,tpsa,hbd,hba,total_hbond_donors_acceptors,rotatable_bonds,ring_count,aromatic_ring_count,aliphatic_ring_count,heterocycle_ring_count,aromatic_heterocycle_ring_count,fused_ring_count,fraction_csp3,aromatic_atom_fraction,ring_to_rotatable_ratio,planarity_proxy_score,formal_charge,positive_formal_atom_count,negative_formal_atom_count,most_basic_pka,most_acidic_pka,num_basic_sites,num_acidic_sites,neutral_fraction_ph74,charged_fraction_ph74,base_protonated_fraction_ph74,acid_deprotonated_fraction_ph74,net_charge_proxy_ph74,estimated_logd_ph74,carboxylic_acid_count,tetrazole_ring_count,acidic_sulfonamide_count,sulfonylurea_count,acidic_group_attached_to_aromatic_scaffold_count,anionic_motif_family_count,anionic_motif_present,benzylic_ch_site_count,allylic_ch_site_count,alpha_heteroatom_ch_site_count,oxidation_site_proxy_count,oxidation_site_present,oxidation_site_min_heavy_degree,oxidation_site_mean_heavy_degree,acidic_to_oxidation_min_graph_distance,acidic_to_oxidation_distance_4_8,known_cyp2c9_motif_present,mw_gt_300,logp_ge_2,logp_in_2_5,estimated_logd_ge_2,estimated_logd_in_2_5,tpsa_40_150,hba_ge_3,hba_ge_5,hbd_le_3,rotatable_bonds_le_7,rotatable_bonds_gt_10,aromatic_ring_count_ge_1,aromatic_ring_count_ge_2,heterocycle_present,most_acidic_pka_in_3_8p5,most_basic_pka_lt_8,acid_deprotonated_fraction_ge_0p5,base_protonated_fraction_le_0p5,predicted_neutral_or_anionic_ph74,semi_rigid_aromatic_scaffold,weak_acidic_lipophilic_profile,cyp2c9_primary_rule_pass_count,cyp2c9_substrate_heuristic_pass,pka_features_available
ClC1=C(Cl)[C@]2(Cl)[C@@H]3[C@@H]4C[C@@H]([C@H]5O[C@@H]45)[C@@H]3[C@@]1(Cl)C2(Cl)Cl,380.913,377.870630956,19.0,7.0,1.0,4.481400000000002,77.57500000000003,12.53,0.0,1.0,1.0,0.0,5.0,0.0,5.0,1.0,0.0,5.0,0.8333333333333334,0.0,5.0,-0.8333333333333334,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.481400000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0,3.0,,,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,1.0,0.0,1.0,1.0,0.0,,7.0,,1.0
O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3[C@H]2C1,312.41300000000007,312.183778008,23.0,4.0,4.0,2.5349000000000004,87.75500000000005,40.620000000000005,0.0,2.0,2.0,1.0,4.0,1.0,3.0,2.0,0.0,3.0,0.5789473684210527,0.2608695652173913,4.0,-0.31807780320366136,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.5349000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,6.0,1.0,2.0,2.3333333333333335,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,,1.0,0.0,1.0,1.0,1.0,,9.0,,1.0
O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,425.92000000000013,425.161852688,30.0,8.0,7.0,3.353200000000002,119.45540000000001,78.82,2.0,5.0,7.0,5.0,5.0,4.0,1.0,3.0,2.0,4.0,0.36363636363636365,0.6,1.0,0.23636363636363633,0.0,0.0,0.0,8.950971603393555,10.406233787536621,3.0,2.0,0.02732475879251159,0.9726752412074884,0.9726483058620642,0.0009847779551930566,0.9716635279068712,1.7897563369330483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,5.0,1.0,2.0,2.2,,,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,1.0
Clc1ccc([C@@H](Cn2ccnc2)OCc2c(Cl)cccc2Cl)c(Cl)c1,416.1350000000001,413.98602378799995,25.0,7.0,3.0,6.454800000000002,102.68100000000003,27.05,0.0,3.0,3.0,6.0,3.0,3.0,0.0,1.0,1.0,0.0,0.16666666666666666,0.68,0.5,0.5133333333333334,0.0,0.0,0.0,6.605802536010742,,2.0,0.0,0.8616076504688388,0.1383923495311612,0.13839234953116114,0.0,0.13839234953116114,6.390109546536039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,1.0,2.0,2.3333333333333335,,,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,0.0,1.0,,8.0,,1.0
Clc1ccc(CO[C@@H](Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,416.1350000000001,413.98602378799995,25.0,7.0,3.0,6.454800000000002,102.68100000000003,27.05,0.0,3.0,3.0,6.0,3.0,3.0,0.0,1.0,1.0,0.0,0.16666666666666666,0.68,0.5,0.5133333333333334,0.0,0.0,0.0,6.63842248916626,,2.0,0.0,0.852405917643535,0.14759408235646498,0.14759408235646496,0.0,0.14759408235646496,6.385446456048047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,1.0,2.0,2.3333333333333335,,,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,0.0,1.0,,8.0,,1.0
Clc1ccc(CO[C@@H](Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,381.69000000000005,380.02499614,24.0,6.0,3.0,5.801400000000003,97.67100000000002,27.05,0.0,3.0,3.0,6.0,3.0,3.0,0.0,1.0,1.0,0.0,0.16666666666666666,0.7083333333333334,0.5,0.5416666666666667,0.0,0.0,0.0,6.692080020904541,,2.0,0.0,0.8361759389711348,0.16382406102886515,0.16382406102886513,0.0,0.16382406102886513,5.723697666536084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,1.0,2.0,2.3333333333333335,,,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,0.0,1.0,,8.0,,1.0
Nc1c(Br)cc(Br)cc1CNC1CCC(O)CC1,378.10800000000023,375.97858739599997,18.0,5.0,3.0,3.1869000000000014,81.35690000000002,58.28,3.0,3.0,6.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.5384615384615384,0.3333333333333333,0.6666666666666666,-0.20512820512820512,0.0,0.0,0.0,9.100531578063965,13.426172256469727,2.0,3.0,0.019538823349961005,0.980461176650039,0.9804611582539225,9.415151976010717e-07,0.980460216738725,1.4777984064653742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,2.0,2.6666666666666665,,,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,1.0
CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,361.82500000000005,361.1080857999999,25.0,6.0,5.0,3.554500000000001,96.27400000000006,75.63,2.0,3.0,5.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,0.2631578947368421,0.48,0.2857142857142857,0.2168421052631579,0.0,0.0,0.0,,3.6795639991760254,0.0,2.0,0.00019031864497887074,0.9998096813550211,0.0,0.9998096813550211,-0.9998096813550211,-0.16601866302782042,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0
Cn1c(=O)c2c(ncn2C)n(C)c1=O,194.194,194.08037556,14.0,6.0,6.0,-1.0293,51.19600000000001,61.82,0.0,6.0,6.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,0.375,0.6428571428571429,2.0,0.2678571428571429,0.0,0.0,0.0,2.3832199573516846,,4.0,0.0,0.9999903790982626,9.620901737394938e-06,9.620901737429304e-06,0.0,9.620901737429304e-06,-1.0293041783246353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,1.0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,8.0,,1.0
CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,278.31200000000007,278.13789043599996,20.0,7.0,7.0,0.19300000000000006,74.74700000000003,78.89,0.0,7.0,7.0,5.0,2.0,2.0,0.0,2.0,2.0,2.0,0.5384615384615384,0.45,0.4,-0.08846153846153842,0.0,0.0,0.0,2.4812283515930176,,4.0,0.0,0.9999879434482258,1.2056551774164426e-05,1.2056551774176698e-05,0.0,1.2056551774176698e-05,0.19299476387452888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,5.0,1.0,1.0,1.4,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,8.0,,1.0
C[C@@H](O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,280.32800000000003,280.15354049999996,20.0,7.0,7.0,-0.015200000000000324,75.74680000000002,82.05000000000001,1.0,7.0,8.0,5.0,2.0,2.0,0.0,2.0,2.0,2.0,0.6153846153846154,0.45,0.4,-0.1653846153846154,0.0,0.0,0.0,2.4913330078125,13.865653038024902,4.0,1.0,0.9999873173967196,1.2682603280356197e-05,1.2340354858747154e-05,3.4225264515688855e-07,1.1998102213590266e-05,-0.015205508019549238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,4.0,1.0,1.0,1.75,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,8.0,0.0,1.0
Cn1cnc2c1c(=O)[nH]c(=O)n2C,180.16699999999997,180.064725496,13.0,6.0,6.0,-1.0397,46.575700000000005,72.68,1.0,5.0,6.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,0.2857142857142857,0.6923076923076923,2.0,0.4065934065934066,0.0,0.0,0.0,2.602125644683838,9.96206283569336,3.0,1.0,0.997250433073186,0.002749566926814051,1.5926440661827747e-05,0.002733684024008657,-0.0027177575833468295,-1.040895766418219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,8.0,0.0,1.0
Cn1c(=O)c2[nH]cnc2n(C)c1=O,180.16699999999997,180.064725496,13.0,6.0,6.0,-1.0397000000000005,46.57570000000001,72.68,1.0,5.0,6.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,0.2857142857142857,0.6923076923076923,2.0,0.4065934065934066,0.0,0.0,0.0,2.706282138824463,8.35474681854248,3.0,1.0,0.9000862400332904,0.09991375996670959,2.0242928789066365e-05,0.09989553921620718,-0.09987529628741812,-1.0854158774759546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,8.0,0.0,1.0
Cn1c(=O)[nH]c2ncn(C)c2c1=O,180.16699999999997,180.064725496,13.0,6.0,6.0,-1.039700000000001,46.57570000000001,72.68,1.0,5.0,6.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,0.2857142857142857,0.6923076923076923,2.0,0.4065934065934066,0.0,0.0,0.0,2.416104793548584,8.514966011047363,3.0,1.0,0.9287178159843427,0.07128218401565733,1.0377680278100911e-05,0.07127254597907397,-0.07126216829879586,-1.0718162231184107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,8.0,0.0,1.0
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,272.3879999999999,272.177630008,20.0,2.0,2.0,3.6092000000000026,78.73060000000005,40.46,2.0,2.0,4.0,0.0,4.0,1.0,3.0,0.0,0.0,4.0,0.6666666666666666,0.3,4.0,-0.36666666666666664,0.0,0.0,0.0,,10.113384246826172,0.0,2.0,0.9980690264218509,0.0019309735781490867,0.0,0.0019309735781491354,-0.0019309735781491354,3.608360578118496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,1.0,2.0,2.6666666666666665,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,8.0,0.0,1.0
C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,296.4100000000001,296.177630008,22.0,2.0,2.0,3.6126000000000023,86.50660000000005,40.46,2.0,2.0,4.0,0.0,4.0,1.0,3.0,0.0,0.0,4.0,0.6,0.2727272727272727,4.0,-0.32727272727272727,0.0,0.0,0.0,,10.080694198608398,0.0,2.0,0.9979183830077332,0.0020816169922668326,0.0,0.002081616992266861,-0.002081616992266861,3.6116950229919436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,2.5,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,8.0,0.0,1.0
C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC)ccc4[C@H]3CC[C@@]21C,310.4370000000001,310.193280072,23.0,2.0,2.0,3.915600000000003,91.39380000000006,29.46,1.0,2.0,3.0,1.0,4.0,1.0,3.0,0.0,0.0,4.0,0.6190476190476191,0.2608695652173913,4.0,-0.35817805383022777,0.0,0.0,0.0,,13.060710906982422,0.0,1.0,0.9999978158214163,2.1841785836640426e-06,0.0,2.184178583664228e-06,-2.184178583664228e-06,3.915599051422261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,1.0,1.0,2.0,,,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,8.0,0.0,1.0
CC(C)c1cc(C(C)C)c(CC(=O)NS(=O)(=O)Oc2c(C(C)C)cccc2C(C)C)c(C(C)C)c1,501.7330000000003,501.291279856,35.0,6.0,5.0,7.286100000000008,144.72349999999986,72.47,1.0,4.0,5.0,10.0,2.0,2.0,0.0,0.0,0.0,0.0,0.5517241379310345,0.34285714285714286,0.2,-0.20886699507389161,0.0,0.0,0.0,3.9073615074157715,2.3284809589385986,1.0,1.0,8.478862923404543e-06,0.9999915211370766,0.00032153025588759344,0.9999915184099888,-0.9996699881541012,2.2144376141432494,0.0,0.0,1.0,0.0,1.0,1.0,1.0,6.0,1.0,0.0,6.0,1.0,2.0,2.8333333333333335,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,10.0,0.0,1.0
C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21,444.44000000000017,444.153265728,32.0,10.0,10.0,-0.3475999999999985,109.7749,181.62,6.0,9.0,15.0,2.0,4.0,1.0,3.0,0.0,0.0,4.0,0.4090909090909091,0.1875,2.0,-0.22159090909090912,0.0,0.0,0.0,6.48228120803833,4.268077373504639,2.0,7.0,0.0006579694736306179,0.9993420305263694,0.10782761174869249,0.9992625085888163,-0.8914348968401238,-3.529394254929065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,6.0,1.0,1.0,2.3333333333333335,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,7.0,0.0,1.0
CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,444.44000000000017,444.15326572799995,32.0,10.0,10.0,-0.21439999999999837,109.54090000000002,181.61999999999998,6.0,9.0,15.0,2.0,4.0,1.0,3.0,0.0,0.0,4.0,0.4090909090909091,0.1875,2.0,-0.22159090909090912,0.0,0.0,0.0,6.828237056732178,4.285377502441406,2.0,7.0,0.0006052059796563079,0.9993947940203437,0.21139571860324083,0.9992325606214255,-0.7878368420181847,-3.4324967896394165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,1.0,1.0,2.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,7.0,0.0,1.0
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)/C(=N\OCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O,837.058,836.524569732,58.0,17.0,17.0,2.2096000000000076,212.46599999999918,216.88999999999996,5.0,17.0,22.0,13.0,3.0,0.0,3.0,3.0,0.0,0.0,0.9512195121951219,0.0,0.23076923076923078,-0.9512195121951219,0.0,0.0,0.0,7.743373870849609,12.969728469848633,2.0,5.0,0.31202880306675873,0.6879711969332413,0.6879703565716102,2.6932108815270217e-06,0.6879676633607287,1.7037946851581625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,21.0,1.0,1.0,2.4761904761904763,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0
COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)[C@H]1c1cccc([N+](=O)[O-])c1,479.5330000000002,479.205635648,35.0,9.0,9.0,3.677800000000002,130.1241,111.00999999999999,1.0,8.0,9.0,9.0,3.0,2.0,1.0,1.0,0.0,0.0,0.3076923076923077,0.34285714285714286,0.3333333333333333,0.03516483516483515,0.0,1.0,1.0,7.174202919006348,,1.0,0.0,0.6271283562341681,0.37287164376583193,0.372871643765832,0.0,0.372871643765832,3.4751564382775144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,8.0,1.0,1.0,1.625,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,0.0,0.0,,8.0,,1.0
CCc1ccc(CCOc2ccc(C[C@@H]3SC(=O)NC3=O)cc2)nc1,356.44700000000006,356.1194635,25.0,6.0,5.0,3.159600000000001,97.87770000000003,68.28999999999999,1.0,5.0,6.0,7.0,3.0,2.0,1.0,2.0,1.0,0.0,0.3157894736842105,0.48,0.42857142857142855,0.16421052631578947,0.0,0.0,0.0,5.888901233673096,6.460953712463379,1.0,1.0,0.10010771772977602,0.899892282270224,0.029903109169052963,0.8968064750274298,-0.8669033658583769,2.1600675603789226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,5.0,1.0,2.0,2.2,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0
O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1,440.9500000000002,440.177917352,31.0,7.0,5.0,4.627600000000004,121.62970000000003,40.510000000000005,1.0,3.0,4.0,5.0,5.0,3.0,2.0,3.0,1.0,2.0,0.375,0.4838709677419355,1.0,0.1088709677419355,0.0,0.0,0.0,8.917520523071289,13.932903289794922,2.0,1.0,0.029477124915335315,0.9705228750846647,0.97052286644331,2.931545120025511e-07,0.970522573288798,3.097085121849964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,7.0,1.0,2.0,2.142857142857143,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,1.0
Cc1nnc2n1-c1sc(Br)cc1C(c1ccccc1Cl)=NC2,393.69700000000006,391.9498071,22.0,7.0,4.0,4.404120000000002,92.468,43.07,0.0,5.0,5.0,1.0,4.0,3.0,1.0,3.0,2.0,3.0,0.13333333333333333,0.7272727272727273,4.0,0.593939393939394,0.0,0.0,0.0,4.92838191986084,,3.0,0.0,0.9966355174506574,0.003364482549342629,0.0033644825493426597,0.0,0.0033644825493426597,4.402656360216111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,1.5,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,10.0,,1.0
COc1c(N2CCN[C@@H](C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,375.40000000000015,375.15943440399997,27.0,8.0,7.0,1.9804,99.62600000000003,83.80000000000001,2.0,6.0,8.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,0.47368421052631576,0.37037037037037035,1.0,-0.10331384015594541,0.0,0.0,0.0,8.554757118225098,6.512564182281494,3.0,1.0,0.007507473512051848,0.9924925264879482,0.9345590452288817,0.8852786677958863,0.049280377432995404,-0.1441061914087034,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,6.0,6.0,1.0,1.0,2.1666666666666665,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,9.0,0.0,1.0
Cc1c(F)c(N2CCN[C@H](C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1,359.4010000000001,359.164519784,26.0,7.0,6.0,2.28022,97.81100000000004,74.57,2.0,5.0,7.0,3.0,4.0,2.0,2.0,2.0,1.0,2.0,0.47368421052631576,0.38461538461538464,1.3333333333333333,-0.08906882591093113,0.0,0.0,0.0,8.554410934448242,6.700298309326172,3.0,1.0,0.010899637970084385,0.9891003620299156,0.9345102778725745,0.8335671977829346,0.10094308008963981,0.31763207315110487,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,5.0,6.0,1.0,1.0,2.1666666666666665,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,9.0,0.0,1.0
O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,331.34700000000004,331.13321965599994,24.0,7.0,6.0,1.5833,88.47900000000006,74.57,2.0,5.0,7.0,3.0,4.0,2.0,2.0,2.0,1.0,2.0,0.4117647058823529,0.4166666666666667,1.3333333333333333,0.004901960784313764,0.0,0.0,0.0,8.555000305175781,6.787389278411865,3.0,1.0,0.012828957186436306,0.9871710428135637,0.934593283091934,0.8038587198243208,0.13073456326761324,-0.3085086442160758,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,5.0,5.0,1.0,2.0,2.2,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,8.0,0.0,1.0
CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O,317.223,317.06234046,22.0,10.0,7.0,2.4484000000000004,68.1951,92.55000000000001,1.0,4.0,5.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.2727272727272727,1.0,-0.06060606060606061,0.0,1.0,1.0,,8.236976623535156,0.0,1.0,0.8729402758937677,0.12705972410623234,0.0,0.12705972410623237,-0.12705972410623237,2.389384531521091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,9.0,0.0,1.0
CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,247.27599999999998,247.062676896,16.0,8.0,7.0,0.5344200000000001,57.946200000000026,95.1,0.0,6.0,6.0,5.0,1.0,1.0,0.0,1.0,1.0,0.0,0.625,0.3125,0.2,-0.3125,0.0,1.0,1.0,2.3727211952209473,,2.0,0.0,0.9999906088859102,9.391114089818409e-06,9.391114089833792e-06,0.0,9.391114089833792e-06,0.534415921471821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,4.0,1.0,1.0,1.75,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,,1.0,0.0,1.0,1.0,1.0,,8.0,,1.0
Cn1ccnc1S,114.17299999999999,114.02516919199999,7.0,3.0,2.0,0.7087999999999999,30.459999999999994,17.82,1.0,3.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.25,0.7142857142857143,1.0,0.4642857142857143,0.0,0.0,0.0,6.754936695098877,3.1178126335144043,2.0,1.0,4.257421876237363e-05,0.9999574257812376,0.18462624034530806,0.9999477856403174,-0.8153215452950093,-3.66205331260325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,7.0,0.0,1.0
